DATA;NIVEL;TIPO;CONTA;REDUZIDO;DESCRICAO;ANTERIOR;DEBITOS;CREDITOS;MOVIMENTO;SALDO ATUAL
30/07/2020;24;Resultado;3.5.8.1.1.8.0.0.0.0.0005;379;OUTRAS DESPS- EVENTOS CORRETORES/MERCADO;400;0;0;0;400
30/07/2020;24;Resultado;3.5.8.1.1.8.0.0.0.0.0006;401;OUTRAS DESPESAS - ADIÇÃO IMPOSTOS;50;225;0;225;275
30/07/2020;3;Resultado;3.6;360870;RESULTADO FINANCEIRO;412.536,31;3.339.750,42;-863.579,53;2.476.170,89;2.888.707,20
30/07/2020;5;Resultado;3.6.1;303396;RECEITAS FINANCEIRAS;-628.779,65;11.400,69;-863.579,15;-852.178,46;-1.480.958,11
30/07/2020;7;Resultado;3.6.1.1;389654;REC DE APLICACOES NO MERCADO ABERTO;0;1,19;0;1,19;1,19
30/07/2020;9;Resultado;3.6.1.1.1;389663;REC DE APLIC NO MERCADO ABERTO PAIS;0;1,19;0;1,19;1,19
30/07/2020;11;Resultado;3.6.1.1.1.1;389672;JUROS;0;1,19;0;1,19;1,19
30/07/2020;7;Resultado;3.6.1.2;303459;REC COM TIT DE RENDA FIXA PRIVADOS;-3.432,44;0;-1.849,90;-1.849,90;-5.282,34
30/07/2020;9;Resultado;3.6.1.2.1;303468;EMITIDAS POR INSTITUICOES FINANCEIRAS;-142,6;0;-66,64;-66,64;-209,24
30/07/2020;11;Resultado;3.6.1.2.1.2;389790;ATUALIZACAO MONETARIA;-142,6;0;-66,64;-66,64;-209,24
30/07/2020;13;Resultado;3.6.1.2.1.2.0;47678;ATUALIZACAO MONETARIA ( RS);-142,6;0;-66,64;-66,64;-209,24
30/07/2020;15;Resultado;3.6.1.2.1.2.0.0;47683;ATUALIZACAO MONETARIA (RS);-142,6;0;-66,64;-66,64;-209,24
30/07/2020;17;Resultado;3.6.1.2.1.2.0.0.0;65439;ATUALIZACAO MONETARIA (RS);-142,6;0;-66,64;-66,64;-209,24
30/07/2020;19;Resultado;3.6.1.2.1.2.0.0.0.0;65440;ATUALIZACAO MONETARIA (RS);-142,6;0;-66,64;-66,64;-209,24
30/07/2020;24;Resultado;3.6.1.2.1.2.0.0.0.0.0004;698;RENDIMENTOS CEF CTA 2855-0;-142,6;0;-66,64;-66,64;-209,24
30/07/2020;9;Resultado;3.6.1.2.2;389825;EMITIDAS POR INSTITUICOES NAO FINANC;-3.289,84;0;-1.783,26;-1.783,26;-5.073,10
30/07/2020;11;Resultado;3.6.1.2.2.5;389843;ATUALIZACAO MONETARIA;-3.289,84;0;-1.783,26;-1.783,26;-5.073,10
30/07/2020;7;Resultado;3.6.1.3;303585;REC COM TIT DE RENDA FIXA PUBLICOS;-411.330,70;11.399,50;-738.342,89;-726.943,39;-1.138.274,09
30/07/2020;9;Resultado;3.6.1.3.1;303594;REC C/TITS DIVID PUB INTERNA-FEDERAL;-411.330,70;11.399,50;-738.342,89;-726.943,39;-1.138.274,09
30/07/2020;11;Resultado;3.6.1.3.1.5;390048;ATUALIZACAO MONETARIA;-404.994,70;3.226,39;-144.064,90;-140.838,51;-545.833,21
30/07/2020;11;Resultado;3.6.1.3.1.7;360933;AJUSTE AO VALOR DE MERCADO;-6.336,00;8.173,11;-594.277,99;-586.104,88;-592.440,88
30/07/2020;13;Resultado;3.6.1.3.1.7.0;3847;AJUSTE AO VALOR DE MERCADO;-6.336,00;8.173,11;-594.277,99;-586.104,88;-592.440,88
30/07/2020;15;Resultado;3.6.1.3.1.7.0.0;3848;AJUSTE AO VALOR DE MERCADO;-6.336,00;8.173,11;-594.277,99;-586.104,88;-592.440,88
30/07/2020;17;Resultado;3.6.1.3.1.7.0.0.0;65443;AJUSTE AO VALOR DE MERCADO;-6.336,00;8.173,11;-594.277,99;-586.104,88;-592.440,88
30/07/2020;19;Resultado;3.6.1.3.1.7.0.0.0.0;65444;AJUSTE AO VALOR DE MERCADO;-6.336,00;8.173,11;-594.277,99;-586.104,88;-592.440,88
30/07/2020;24;Resultado;3.6.1.3.1.7.0.0.0.0.0001;305999;AJUSTE AO VALOR DE MERCADO;-6.336,00;8.173,11;-594.277,99;-586.104,88;-592.440,88
30/07/2020;7;Resultado;3.6.1.6;303927;RECEITAS FINANC C/ OPERACOES DE SEGURO;-177.974,96;0;-60.621,67;-60.621,67;-238.596,63
30/07/2020;9;Resultado;3.6.1.6.1;13;RECEITA FINANCEIRA - SEGUROS;-35.379,85;0;-10.957,13;-10.957,13;-46.336,98
30/07/2020;11;Resultado;3.6.1.6.1.1;15;JUROS;-15.390,02;0;-7.115,00;-7.115,00;-22.505,02
30/07/2020;11;Resultado;3.6.1.6.1.5;191;ATUALIZAÇÃO MONETÁRIA;-19.989,83;0;-3.842,13;-3.842,13;-23.831,96
30/07/2020;9;Resultado;3.6.1.6.5;303990;RECEITAS FINANCEIRAS RESSEGUROS CEDIDOS;-142.595,11;0;-49.664,54;-49.664,54;-192.259,65
30/07/2020;11;Resultado;3.6.1.6.5.1;367024;JUROS;-83.939,67;0;-42.458,79;-42.458,79;-126.398,46
30/07/2020;13;Resultado;3.6.1.6.5.1.0;367025;JUROS;-83.939,67;0;-42.458,79;-42.458,79;-126.398,46
30/07/2020;15;Resultado;3.6.1.6.5.1.0.0;367028;JUROS;-83.939,67;0;-42.458,79;-42.458,79;-126.398,46
30/07/2020;17;Resultado;3.6.1.6.5.1.0.0.0;367029;JUROS;-83.939,67;0;-42.458,79;-42.458,79;-126.398,46
30/07/2020;19;Resultado;3.6.1.6.5.1.0.0.0.0;367030;JUROS;-83.939,67;0;-42.458,79;-42.458,79;-126.398,46
30/07/2020;24;Resultado;3.6.1.6.5.1.0.0.0.0.0001;367031;JUROS;-83.939,67;0;-42.458,79;-42.458,79;-126.398,46
30/07/2020;11;Resultado;3.6.1.6.5.5;350817;ATUALIZACAO MONETARIA;-58.655,44;0;-7.205,75;-7.205,75;-65.861,19
30/07/2020;13;Resultado;3.6.1.6.5.5.0;51107;ATUALIZACAO MONETARIA;-58.655,44;0;-7.205,75;-7.205,75;-65.861,19
30/07/2020;15;Resultado;3.6.1.6.5.5.0.0;51112;ATUALIZACAO MONETARIA;-58.655,44;0;-7.205,75;-7.205,75;-65.861,19
30/07/2020;17;Resultado;3.6.1.6.5.5.0.0.0;65447;ATUALIZACAO MONETARIA;-58.655,44;0;-7.205,75;-7.205,75;-65.861,19
30/07/2020;19;Resultado;3.6.1.6.5.5.0.0.0.0;65448;ATUALIZACAO MONETARIA;-58.655,44;0;-7.205,75;-7.205,75;-65.861,19
30/07/2020;24;Resultado;3.6.1.6.5.5.0.0.0.0.0001;350818;ATUALIZACAO MONETARIA;-58.655,44;0;-7.205,75;-7.205,75;-65.861,19
30/07/2020;7;Resultado;3.6.1.9;304123;OUTRAS RECEITAS FINANCEIRAS;-36.041,55;0;-62.764,69;-62.764,69;-98.806,24
30/07/2020;9;Resultado;3.6.1.9.2;304150;RECEITAS C/ CREDITOS TRIBUTARIOS;-74,01;0;0;0;-74,01
30/07/2020;11;Resultado;3.6.1.9.2.5;390959;ATUALIZACAO MONETARIA;-74,01;0;0;0;-74,01
30/07/2020;9;Resultado;3.6.1.9.5;391308;RECEITAS C/ FUNDOS DE INVESTIMENTOS;-35.967,03;0;-62.764,68;-62.764,68;-98.731,71
30/07/2020;11;Resultado;3.6.1.9.5.2;391425;QUOTAS DE OUTROS FUNDOS DE INVESTIMENTO;-35.967,03;0;-62.764,68;-62.764,68;-98.731,71
30/07/2020;13;Resultado;3.6.1.9.5.2.2;391443;AJUSTE AO VALOR DE MERCADO;-35.967,03;0;-62.764,68;-62.764,68;-98.731,71
30/07/2020;15;Resultado;3.6.1.9.5.2.2.0;3980;AJUSTE AO VALOR DE MERCADO;-35.967,03;0;-62.764,68;-62.764,68;-98.731,71
30/07/2020;17;Resultado;3.6.1.9.5.2.2.0.0;65459;AJUSTE AO VALOR DE MERCADO;-35.967,03;0;-62.764,68;-62.764,68;-98.731,71
30/07/2020;19;Resultado;3.6.1.9.5.2.2.0.0.0;65460;AJUSTE AO VALOR DE MERCADO;-35.967,03;0;-62.764,68;-62.764,68;-98.731,71
30/07/2020;24;Resultado;3.6.1.9.5.2.2.0.0.0.0001;306519;AJUSTE AO VALOR DE MERCADO;-56,86;0;-30,36;-30,36;-87,22
30/07/2020;24;Resultado;3.6.1.9.5.2.2.0.0.0.0002;671;AJUSTE AO VALOR DE MERCADO - FUNDO ARES;-35.910,17;0;-62.734,32;-62.734,32;-98.644,49
30/07/2020;9;Resultado;3.6.1.9.9;304160;RECEITAS FINANCEIRAS EVENTUAIS;-0,51;0;-0,01;-0,01;-0,52
30/07/2020;11;Resultado;3.6.1.9.9.8;350934;OUTRAS RECEITAS;-0,51;0;-0,01;-0,01;-0,52
30/07/2020;13;Resultado;3.6.1.9.9.8.0;4004;OUTRAS RECEITAS;-0,51;0;-0,01;-0,01;-0,52
30/07/2020;15;Resultado;3.6.1.9.9.8.0.0;4005;OUTRAS RECEITAS;-0,51;0;-0,01;-0,01;-0,52
30/07/2020;17;Resultado;3.6.1.9.9.8.0.0.0;65469;OUTRAS RECEITAS;-0,51;0;-0,01;-0,01;-0,52
30/07/2020;19;Resultado;3.6.1.9.9.8.0.0.0.0;65470;OUTRAS RECEITAS;-0,51;0;-0,01;-0,01;-0,52
30/07/2020;24;Resultado;3.6.1.9.9.8.0.0.0.0.0002;219;OUTRAS RECEITAS;-0,51;0;-0,01;-0,01;-0,52
30/07/2020;5;Resultado;3.6.2;360004;DESPESAS FINANCEIRAS;1.041.315,96;3.328.349,73;-0,38;3.328.349,35;4.369.665,31
30/07/2020;7;Resultado;3.6.2.1;361003;DESPESAS C/TITULOS DE RENDA VARIAVEL;547.184,94;3.068.381,38;0;3.068.381,38;3.615.566,32
30/07/2020;9;Resultado;3.6.2.1.1;361012;DESPESAS C/ ACOES;547.184,94;3.068.381,38;0;3.068.381,38;3.615.566,32
30/07/2020;11;Resultado;3.6.2.1.1.0;787;DESPESAS COM AÇÕES;0;3.063.173,38;0;3.063.173,38;3.063.173,38
30/07/2020;13;Resultado;3.6.2.1.1.0.0;788;DESPESAS COM AÇÕES;0;3.063.173,38;0;3.063.173,38;3.063.173,38
30/07/2020;15;Resultado;3.6.2.1.1.0.0.0;789;DESPESAS COM AÇÕES;0;3.063.173,38;0;3.063.173,38;3.063.173,38
30/07/2020;17;Resultado;3.6.2.1.1.0.0.0.0;790;DESPESAS COM AÇÕES;0;3.063.173,38;0;3.063.173,38;3.063.173,38
30/07/2020;19;Resultado;3.6.2.1.1.0.0.0.0.0;791;DESPESAS COM AÇÕES - PERDA;0;3.063.173,38;0;3.063.173,38;3.063.173,38
30/07/2020;24;Resultado;3.6.2.1.1.0.0.0.0.0.0001;792;DESPESAS COM AÇÕES - PERDAS GAFISA GFSA3;0;1.973.861,00;0;1.973.861,00;1.973.861,00
30/07/2020;24;Resultado;3.6.2.1.1.0.0.0.0.0.0002;793;DESPESAS COM ACOES - PERDAS ITAU ITSA4;0;408.081,38;0;408.081,38;408.081,38
30/07/2020;24;Resultado;3.6.2.1.1.0.0.0.0.0.0003;794;DESPESAS C/ AÇOES-PERDAS BRADESCO BBDC4;0;314.577,00;0;314.577,00;314.577,00
30/07/2020;24;Resultado;3.6.2.1.1.0.0.0.0.0.0004;795;DESPESAS COM AÇOES - PERDAS ITAU ITUB4;0;262.080,00;0;262.080,00;262.080,00
30/07/2020;24;Resultado;3.6.2.1.1.0.0.0.0.0.0005;796;DESPESAS C/AÇÕES -PERDAS PETROBRAS PETR4;0;104.574,00;0;104.574,00;104.574,00
30/07/2020;11;Resultado;3.6.2.1.1.3;769;PERDAS EM APLIC. FINANC. GAFISA - GFSA3;479.675,00;0;0;0;479.675,00
30/07/2020;11;Resultado;3.6.2.1.1.4;770;PERDAS EM APLIC. FINANC.ITAU SA - ITSA4;64.050,00;0;0;0;64.050,00
30/07/2020;11;Resultado;3.6.2.1.1.8;361030;OUTRAS DESPESAS;3.459,94;5.208,00;0;5.208,00;8.667,94
30/07/2020;13;Resultado;3.6.2.1.1.8.0;4012;OUTRAS DESPESAS;3.459,94;5.208,00;0;5.208,00;8.667,94
30/07/2020;15;Resultado;3.6.2.1.1.8.0.0;4013;OUTRAS DESPESAS;3.459,94;5.208,00;0;5.208,00;8.667,94
30/07/2020;17;Resultado;3.6.2.1.1.8.0.0.0;65471;OUTRAS DESPESAS;3.459,94;5.208,00;0;5.208,00;8.667,94
30/07/2020;19;Resultado;3.6.2.1.1.8.0.0.0.0;65472;OUTRAS DESPESAS;3.459,94;5.208,00;0;5.208,00;8.667,94
30/07/2020;24;Resultado;3.6.2.1.1.8.0.0.0.0.0003;760;OUTRAS DESPESAS – CORRETAGEM;3.459,94;5.208,00;0;5.208,00;8.667,94
30/07/2020;7;Resultado;3.6.2.2;548;DESPESAS FINANCEIRAS COM RENDA FIXA;2.014,19;1.513,49;0;1.513,49;3.527,68
30/07/2020;9;Resultado;3.6.2.2.8;551;OUTRAS DESPESAS;2.014,19;1.513,49;0;1.513,49;3.527,68
30/07/2020;11;Resultado;3.6.2.2.8.0;552;OUTRAS DESPESAS;2.014,19;1.513,49;0;1.513,49;3.527,68
30/07/2020;13;Resultado;3.6.2.2.8.0.0;553;OUTRAS DESPESAS;2.014,19;1.513,49;0;1.513,49;3.527,68
30/07/2020;15;Resultado;3.6.2.2.8.0.0.0;554;OUTRAS DESPESAS;2.014,19;1.513,49;0;1.513,49;3.527,68
30/07/2020;17;Resultado;3.6.2.2.8.0.0.0.0;555;OUTRAS DESPESAS;2.014,19;1.513,49;0;1.513,49;3.527,68
30/07/2020;19;Resultado;3.6.2.2.8.0.0.0.0.0;556;OUTRAS DESPESAS;2.014,19;1.513,49;0;1.513,49;3.527,68
30/07/2020;24;Resultado;3.6.2.2.8.0.0.0.0.0.0001;557;OUTRAS DESPESAS - TITULOS CAPITALIZAÇÃO;2.014,19;1.513,49;0;1.513,49;3.527,68
30/07/2020;7;Resultado;3.6.2.3;393541;DESP FIN OPER SEG RAMO ELEM E VIDA/GR;490.094,72;256.334,46;0;256.334,46;746.429,18
30/07/2020;9;Resultado;3.6.2.3.4;367017;DESP. FINANC - PROV DE SIN. A LIQUIDAR;472.294,67;229.216,19;0;229.216,19;701.510,86
30/07/2020;11;Resultado;3.6.2.3.4.1;367018;JUROS;304.570,32;153.362,99;0;153.362,99;457.933,31
30/07/2020;13;Resultado;3.6.2.3.4.1.0;367019;JUROS;304.570,32;153.362,99;0;153.362,99;457.933,31
30/07/2020;15;Resultado;3.6.2.3.4.1.0.0;367020;JUROS;304.570,32;153.362,99;0;153.362,99;457.933,31
30/07/2020;17;Resultado;3.6.2.3.4.1.0.0.0;367021;JUROS;304.570,32;153.362,99;0;153.362,99;457.933,31
30/07/2020;19;Resultado;3.6.2.3.4.1.0.0.0.0;367022;JUROS;304.570,32;153.362,99;0;153.362,99;457.933,31
30/07/2020;24;Resultado;3.6.2.3.4.1.0.0.0.0.0001;367023;JUROS;304.570,32;153.362,99;0;153.362,99;457.933,31
30/07/2020;11;Resultado;3.6.2.3.4.5;367026;ATUALIZACAO MONETARIA;167.724,35;75.853,20;0;75.853,20;243.577,55
30/07/2020;13;Resultado;3.6.2.3.4.5.0;50991;ATUALIZACAO MONETARIA;167.724,35;75.853,20;0;75.853,20;243.577,55
30/07/2020;15;Resultado;3.6.2.3.4.5.0.0;51003;ATUALIZACAO MONETARIA;167.724,35;75.853,20;0;75.853,20;243.577,55
30/07/2020;17;Resultado;3.6.2.3.4.5.0.0.0;65477;ATUALIZACAO MONETARIA;167.724,35;75.853,20;0;75.853,20;243.577,55
30/07/2020;19;Resultado;3.6.2.3.4.5.0.0.0.0;65478;ATUALIZACAO MONETARIA;167.724,35;75.853,20;0;75.853,20;243.577,55
30/07/2020;24;Resultado;3.6.2.3.4.5.0.0.0.0.0001;367027;ATUALIZACO MONETARIA;167.724,35;75.853,20;0;75.853,20;243.577,55
30/07/2020;9;Resultado;3.6.2.3.6;55109;DESPESAS FINANCEIRAS RETROCESSOES;17.800,05;27.118,27;0;27.118,27;44.918,32
30/07/2020;11;Resultado;3.6.2.3.6.1;55114;RESSEGURADORA LOCAL;17.800,05;27.118,27;0;27.118,27;44.918,32
30/07/2020;13;Resultado;3.6.2.3.6.1.7;494;OSCILAÇÃO CAMBIAL;17.800,05;27.118,27;0;27.118,27;44.918,32
30/07/2020;7;Resultado;3.6.2.9;360654;OUTRAS DESPESAS FINANCEIRAS;2.022,11;2.120,40;-0,38;2.120,02;4.142,13
30/07/2020;9;Resultado;3.6.2.9.5;360708;DESPESAS FINANC ENCARGOS S/TRIBUTOS;640,06;91,2;-0,38;90,82;730,88
30/07/2020;11;Resultado;3.6.2.9.5.1;360717;JUROS;591,39;91,2;-0,38;90,82;682,21
30/07/2020;11;Resultado;3.6.2.9.5.2;393441;ATUALIZACAO MONETARIA;48,67;0;0;0;48,67
30/07/2020;9;Resultado;3.6.2.9.9;393531;DESPESAS FINANCEIRAS EVENTUAIS;1.382,05;2.029,20;0;2.029,20;3.411,25
30/07/2020;11;Resultado;3.6.2.9.9.1;362991;JUROS;444,95;6,6;0;6,6;451,55
30/07/2020;13;Resultado;3.6.2.9.9.1.0;362901;JUROS;444,95;6,6;0;6,6;451,55
30/07/2020;15;Resultado;3.6.2.9.9.1.0.0;362902;JUROS;444,95;6,6;0;6,6;451,55
30/07/2020;17;Resultado;3.6.2.9.9.1.0.0.0;65487;JUROS;444,95;6,6;0;6,6;451,55
30/07/2020;19;Resultado;3.6.2.9.9.1.0.0.0.0;65488;JUROS;444,95;6,6;0;6,6;451,55
30/07/2020;24;Resultado;3.6.2.9.9.1.0.0.0.0.0003;705;JUROS SOBRE DESPESAS ADMINISTRATIVAS;444,95;6,6;0;6,6;451,55
30/07/2020;11;Resultado;3.6.2.9.9.2;362992;ATUALIZACAO MONETARIA;714,06;2.022,08;0;2.022,08;2.736,14
30/07/2020;13;Resultado;3.6.2.9.9.2.0;362993;ATUALIZACAO MONETARIA;714,06;2.022,08;0;2.022,08;2.736,14
30/07/2020;15;Resultado;3.6.2.9.9.2.0.0;362994;ATUALIZACAO MONETARIA;714,06;2.022,08;0;2.022,08;2.736,14
30/07/2020;17;Resultado;3.6.2.9.9.2.0.0.0;65489;ATUALIZACAO MONETARIA;714,06;2.022,08;0;2.022,08;2.736,14
30/07/2020;19;Resultado;3.6.2.9.9.2.0.0.0.0;65490;ATUALIZACAO MONETARIA;714,06;2.022,08;0;2.022,08;2.736,14
30/07/2020;24;Resultado;3.6.2.9.9.2.0.0.0.0.0002;362995;ATUALIZ MONET - PROC CIVEIS ACOES CONTR;714,06;2.022,08;0;2.022,08;2.736,14
30/07/2020;11;Resultado;3.6.2.9.9.8;393569;OUTRAS DESPESAS;223,04;0,52;0;0,52;223,56
30/07/2020;13;Resultado;3.6.2.9.9.8.0;4179;OUTRAS DESPESAS;223,04;0,52;0;0,52;223,56
30/07/2020;15;Resultado;3.6.2.9.9.8.0.0;4180;OUTRAS DESPESAS;223,04;0,52;0;0,52;223,56
30/07/2020;17;Resultado;3.6.2.9.9.8.0.0.0;65491;OUTRAS DESPESAS;223,04;0,52;0;0,52;223,56
30/07/2020;19;Resultado;3.6.2.9.9.8.0.0.0.0;65492;OUTRAS DESPESAS;223,04;0,52;0;0,52;223,56
30/07/2020;24;Resultado;3.6.2.9.9.8.0.0.0.0.0001;306031;OUTRAS DESPESAS;223,04;0,52;0;0,52;223,56
30/07/2020;3;Resultado;3.7;393578;RESULTADO PATRIMONIAL;-1.088.339,66;969.955,13;0;969.955,13;-118.384,53
30/07/2020;5;Resultado;3.7.1;393587;RECEITAS PATRIMONIAIS;-1.088.339,66;0;0;0;-1.088.339,66
30/07/2020;7;Resultado;3.7.1.1;393596;RECEITAS PATRIMONIAIS;-1.088.339,66;0;0;0;-1.088.339,66
30/07/2020;9;Resultado;3.7.1.1.2;393630;AJUSTES DE INVEST EM CONTROL/COLIGAD;-1.088.339,66;0;0;0;-1.088.339,66
30/07/2020;11;Resultado;3.7.1.1.2.1;393640;RESULTADO DE EQUIVALENC PATRIMONIAL;-1.088.339,66;0;0;0;-1.088.339,66
30/07/2020;5;Resultado;3.7.2;393702;DESPESAS PATRIMONIAIS;0;969.955,13;0;969.955,13;969.955,13
30/07/2020;7;Resultado;3.7.2.1;393711;DESPESAS PATRIMONIAIS;0;969.955,13;0;969.955,13;969.955,13
30/07/2020;9;Resultado;3.7.2.1.2;393810;AJUSTES DE INVEST EM CONTROL/COLIGAD;0;969.955,13;0;969.955,13;969.955,13
30/07/2020;11;Resultado;3.7.2.1.2.1;393820;RESULTADO DE EQUIVALENC PATRIMONIAL;0;969.955,13;0;969.955,13;969.955,13
30/07/2020;3;Resultado;3.8;390001;GANHOS OU PERDAS COM ATIVOS NAO CORRENT;-18.540,00;9.037,08;-3.427,49;5.609,59;-12.930,41
30/07/2020;5;Resultado;3.8.1;380256;RESUL ALIENACAO BENS ATIVO PERMANENT;-18.540,00;9.037,08;-3.427,49;5.609,59;-12.930,41
30/07/2020;7;Resultado;3.8.1.1;390010;RESUL ALIENACAO BENS ATIVO PERMANENT;-18.540,00;9.037,08;-3.427,49;5.609,59;-12.930,41
30/07/2020;9;Resultado;3.8.1.1.1;390020;RECEITA DE VENDA;-23.265,00;0;-65;-65;-23.330,00
30/07/2020;11;Resultado;3.8.1.1.1.4;391038;MOVEIS, MAQUINAS E UTENSILIOS;-765;0;-65;-65;-830
30/07/2020;11;Resultado;3.8.1.1.1.5;393884;VEICULOS;-22.500,00;0;0;0;-22.500,00
30/07/2020;9;Resultado;3.8.1.1.2;391074;VALOR CONTABIL LIQUIDO;4.725,00;9.037,08;-3.362,49;5.674,59;10.399,59
30/07/2020;11;Resultado;3.8.1.1.2.4;391119;MOVEIS, MAQUINAS E UTENSILIOS;4.725,00;9.037,08;-3.362,49;5.674,59;10.399,59
30/07/2020;3;Resultado;3.9;390129;IMPOSTOS E PARTICIP SOBRE O LUCRO;797.900,20;0;-371.869,27;-371.869,27;426.030,93
30/07/2020;5;Resultado;3.9.1;391164;IMPOSTOS E CONTRIBUICOES;371.869,27;0;-371.869,27;-371.869,27;0
30/07/2020;7;Resultado;3.9.1.1;391173;IMPOSTOS E CONTRIBUICOES;371.869,27;0;-371.869,27;-371.869,27;0
30/07/2020;9;Resultado;3.9.1.1.1;391182;IMPOSTOS E CONTRIBUICOES;371.869,27;0;-371.869,27;-371.869,27;0
30/07/2020;11;Resultado;3.9.1.1.1.1;391111;IMPOSTO DE RENDA;232.023,10;0;-232.023,10;-232.023,10;0
30/07/2020;13;Resultado;3.9.1.1.1.1.0;391112;IMPOSTO DE RENDA;232.023,10;0;-232.023,10;-232.023,10;0
30/07/2020;15;Resultado;3.9.1.1.1.1.0.0;391113;IMPOSTO DE RENDA;232.023,10;0;-232.023,10;-232.023,10;0
30/07/2020;17;Resultado;3.9.1.1.1.1.0.0.0;65505;IMPOSTO DE RENDA;232.023,10;0;-232.023,10;-232.023,10;0
30/07/2020;19;Resultado;3.9.1.1.1.1.0.0.0.0;65506;IMPOSTO DE RENDA;232.023,10;0;-232.023,10;-232.023,10;0
30/07/2020;24;Resultado;3.9.1.1.1.1.0.0.0.0.0001;391191;PROV IRPJ - VALORES CORRENTES;232.023,10;0;-232.023,10;-232.023,10;0
30/07/2020;11;Resultado;3.9.1.1.1.2;391201;CONTRIBUICAO SOCIAL;139.846,17;0;-139.846,17;-139.846,17;0
30/07/2020;13;Resultado;3.9.1.1.1.2.0;391202;CONTRIBUICAO SOCIAL;139.846,17;0;-139.846,17;-139.846,17;0
30/07/2020;15;Resultado;3.9.1.1.1.2.0.0;391203;CONTRIBUICAO SOCIAL;139.846,17;0;-139.846,17;-139.846,17;0
30/07/2020;17;Resultado;3.9.1.1.1.2.0.0.0;65507;CONTRIBUICAO SOCIAL;139.846,17;0;-139.846,17;-139.846,17;0
30/07/2020;19;Resultado;3.9.1.1.1.2.0.0.0.0;65508;CONTRIBUICAO SOCIAL;139.846,17;0;-139.846,17;-139.846,17;0
30/07/2020;24;Resultado;3.9.1.1.1.2.0.0.0.0.0001;391204;PROV CSLL - VALORES CORRENTES;139.846,17;0;-139.846,17;-139.846,17;0
30/07/2020;5;Resultado;3.9.2;392235;PARTICIPACOES SOBRE O LUCRO;426.030,93;0;0;0;426.030,93
30/07/2020;7;Resultado;3.9.2.1;394062;PARTICIPACOES SOBRE O LUCRO;426.030,93;0;0;0;426.030,93
30/07/2020;9;Resultado;3.9.2.1.1;392253;DESP C// PARTIC/ NOS LUCROS E RESULT;426.030,93;0;0;0;426.030,93
30/07/2020;11;Resultado;3.9.2.1.1.1;392271;ADMINISTRADORES;50.000,00;0;0;0;50.000,00
30/07/2020;11;Resultado;3.9.2.1.1.2;392262;EMPREGADOS;376.030,93;0;0;0;376.030,93
